State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Percent, All Ages","Poverty Percent, Age 0-17",Median Household Income
51,775,VA,Salem city,10.5,13.6,"60,740"
51,790,VA,Staunton city,12.0,17.5,"54,508"
51,800,VA,Suffolk city,10.6,13.7,"78,090"
51,810,VA,Virginia Beach city,9.4,11.9,"81,364"
51,820,VA,Waynesboro city,12.3,19.2,"54,106"
51,830,VA,Williamsburg city,19.3,21.9,"61,750"
51,840,VA,Winchester city,12.5,18.9,"55,908"
53,000,WA,Washington,9.9,12.0,"84,155"
53,001,WA,Adams County,16.0,21.1,"57,405"
53,003,WA,Asotin County,13.9,21.2,"56,438"
53,005,WA,Benton County,10.6,13.4,"77,339"
53,007,WA,Chelan County,10.8,13.7,"64,700"
53,009,WA,Clallam County,12.0,18.5,"62,623"
53,011,WA,Clark County,9.0,11.2,"83,790"
53,013,WA,Columbia County,13.2,20.4,"59,650"
53,015,WA,Cowlitz County,12.6,15.9,"70,104"
53,017,WA,Douglas County,10.0,14.1,"64,932"
53,019,WA,Ferry County,17.5,30.5,"50,565"
53,021,WA,Franklin County,11.8,14.7,"79,532"
53,023,WA,Garfield County,13.2,18.1,"61,268"
53,025,WA,Grant County,11.7,14.6,"61,815"
53,027,WA,Grays Harbor County,13.7,20.8,"55,018"
53,029,WA,Island County,8.1,9.9,"76,729"
53,031,WA,Jefferson County,11.2,20.2,"61,548"
53,033,WA,King County,9.3,10.4,"110,351"
53,035,WA,Kitsap County,8.7,9.8,"86,826"
53,037,WA,Kittitas County,14.4,13.2,"62,721"
53,039,WA,Klickitat County,13.0,19.6,"61,542"
53,041,WA,Lewis County,13.5,16.6,"63,828"
53,043,WA,Lincoln County,11.3,15.2,"64,692"
53,045,WA,Mason County,12.6,19.2,"73,696"
53,047,WA,Okanogan County,16.0,20.9,"55,233"
53,049,WA,Pacific County,13.4,20.2,"58,715"
53,051,WA,Pend Oreille County,15.9,24.9,"55,060"
53,053,WA,Pierce County,8.2,10.0,"85,492"
53,055,WA,San Juan County,10.8,16.5,"71,678"
53,057,WA,Skagit County,11.6,14.8,"72,831"
53,059,WA,Skamania County,10.9,14.2,"75,158"
53,061,WA,Snohomish County,7.2,7.9,"99,650"
53,063,WA,Spokane County,11.2,12.2,"65,571"
53,065,WA,Stevens County,13.6,20.1,"60,180"
53,067,WA,Thurston County,9.9,11.7,"81,544"
53,069,WA,Wahkiakum County,11.7,21.6,"64,777"
53,071,WA,Walla Walla County,12.1,14.8,"63,631"
53,073,WA,Whatcom County,13.0,15.3,"71,739"
53,075,WA,Whitman County,18.1,12.6,"53,140"
53,077,WA,Yakima County,14.7,19.7,"60,058"
54,000,WV,West Virginia,16.8,21.4,"51,122"
54,001,WV,Barbour County,19.7,27.5,"43,545"
54,003,WV,Berkeley County,9.9,12.7,"70,893"
54,005,WV,Boone County,24.7,28.2,"41,227"
54,007,WV,Braxton County,21.3,29.0,"41,587"
54,009,WV,Brooke County,13.0,18.8,"52,217"
54,011,WV,Cabell County,19.0,23.9,"46,923"
54,013,WV,Calhoun County,23.8,32.0,"38,835"
54,015,WV,Clay County,22.3,31.0,"38,261"
54,017,WV,Doddridge County,18.1,23.4,"48,473"
54,019,WV,Fayette County,19.9,23.6,"40,478"
54,021,WV,Gilmer County,25.3,23.8,"40,450"
54,023,WV,Grant County,15.2,21.9,"47,357"
54,025,WV,Greenbrier County,18.9,24.5,"41,958"
54,027,WV,Hampshire County,15.9,25.2,"52,186"
54,029,WV,Hancock County,14.9,20.1,"52,301"
54,031,WV,Hardy County,17.5,22.0,"51,591"
54,033,WV,Harrison County,14.6,20.2,"52,026"
54,035,WV,Jackson County,15.4,21.6,"58,606"
54,037,WV,Jefferson County,9.7,10.9,"85,277"
54,039,WV,Kanawha County,15.9,20.6,"55,069"
54,041,WV,Lewis County,17.9,24.2,"47,275"
54,043,WV,Lincoln County,20.3,26.7,"41,452"
54,045,WV,Logan County,23.5,30.2,"40,394"
54,047,WV,McDowell County,31.7,40.2,"28,720"
54,049,WV,Marion County,15.1,19.3,"51,252"
54,051,WV,Marshall County,16.4,22.4,"51,385"
54,053,WV,Mason County,18.6,24.7,"44,360"
54,055,WV,Mercer County,18.1,26.0,"45,679"
54,057,WV,Mineral County,13.5,19.8,"54,960"
54,059,WV,Mingo County,31.1,35.8,"33,416"
54,061,WV,Monongalia County,18.3,15.4,"56,706"
54,063,WV,Monroe County,15.3,21.7,"47,344"
54,065,WV,Morgan County,12.8,18.0,"58,460"
54,067,WV,Nicholas County,19.8,25.1,"47,186"
54,069,WV,Ohio County,14.7,18.9,"53,560"
54,071,WV,Pendleton County,16.0,22.6,"48,035"
54,073,WV,Pleasants County,14.3,18.1,"53,712"
54,075,WV,Pocahontas County,16.2,26.8,"40,260"
54,077,WV,Preston County,14.3,19.5,"57,174"
54,079,WV,Putnam County,10.1,12.3,"66,946"
54,081,WV,Raleigh County,22.0,25.8,"42,525"
54,083,WV,Randolph County,17.6,23.8,"44,451"
54,085,WV,Ritchie County,19.2,25.6,"47,873"
54,087,WV,Roane County,18.2,26.3,"41,202"
54,089,WV,Summers County,24.8,29.9,"40,704"
54,091,WV,Taylor County,16.0,19.3,"51,580"
54,093,WV,Tucker County,14.7,20.6,"49,097"
54,095,WV,Tyler County,14.0,21.9,"51,594"
54,097,WV,Upshur County,18.6,25.2,"49,704"
54,099,WV,Wayne County,16.2,23.1,"49,227"
54,101,WV,Webster County,25.2,36.3,"36,919"
54,103,WV,Wetzel County,16.4,24.7,"50,110"
54,105,WV,Wirt County,17.7,28.1,"50,160"
54,107,WV,Wood County,14.7,20.1,"53,435"
54,109,WV,Wyoming County,25.0,28.4,"37,522"
55,000,WI,Wisconsin,10.8,13.6,"67,150"
55,001,WI,Adams County,15.2,22.3,"53,592"
55,003,WI,Ashland County,14.6,21.1,"54,799"
55,005,WI,Barron County,9.2,12.9,"60,371"
55,007,WI,Bayfield County,11.6,18.5,"63,136"
55,009,WI,Brown County,9.3,10.7,"67,232"
55,011,WI,Buffalo County,8.9,10.6,"61,382"
55,013,WI,Burnett County,12.2,17.7,"56,874"
55,015,WI,Calumet County,5.3,6.5,"78,666"
55,017,WI,Chippewa County,9.9,13.2,"62,306"
55,019,WI,Clark County,12.4,18.0,"59,258"
55,021,WI,Columbia County,7.7,10.6,"74,842"
55,023,WI,Crawford County,11.9,17.5,"57,130"
55,025,WI,Dane County,11.3,10.1,"77,653"
55,027,WI,Dodge County,8.5,10.0,"67,743"
55,029,WI,Door County,8.7,12.0,"64,818"
55,031,WI,Douglas County,14.4,18.3,"58,412"
55,033,WI,Dunn County,12.2,12.8,"64,065"
55,035,WI,Eau Claire County,12.5,11.5,"63,073"
55,037,WI,Florence County,10.5,16.5,"62,243"
55,039,WI,Fond du Lac County,8.1,10.9,"69,428"
55,041,WI,Forest County,13.7,21.5,"52,275"
55,043,WI,Grant County,12.6,13.0,"57,861"
55,045,WI,Green County,7.1,9.6,"73,386"
55,047,WI,Green Lake County,13.0,20.3,"59,732"
55,049,WI,Iowa County,7.5,10.5,"73,294"
55,051,WI,Iron County,12.2,18.7,"50,731"
55,053,WI,Jackson County,12.6,18.1,"59,478"
55,055,WI,Jefferson County,7.5,9.1,"69,247"
55,057,WI,Juneau County,13.9,17.1,"57,000"
55,059,WI,Kenosha County,10.7,13.9,"71,051"
55,061,WI,Kewaunee County,7.7,8.7,"71,861"
55,063,WI,La Crosse County,12.1,11.0,"62,302"
55,065,WI,Lafayette County,9.8,15.4,"66,719"
55,067,WI,Langlade County,12.2,18.4,"57,229"
55,069,WI,Lincoln County,10.2,14.7,"62,064"
55,071,WI,Manitowoc County,10.7,13.0,"59,774"
55,073,WI,Marathon County,7.6,9.5,"74,050"
55,075,WI,Marinette County,9.3,15.9,"56,942"
55,077,WI,Marquette County,12.0,18.7,"60,020"
55,078,WI,Menominee County,24.2,41.2,"42,976"
55,079,WI,Milwaukee County,17.8,23.6,"56,417"
55,081,WI,Monroe County,11.4,15.1,"62,742"
55,083,WI,Oconto County,8.3,11.0,"68,480"
55,085,WI,Oneida County,9.2,13.4,"60,679"
55,087,WI,Outagamie County,7.3,8.6,"73,882"
55,089,WI,Ozaukee County,4.7,4.5,"91,014"
55,091,WI,Pepin County,9.8,15.8,"66,179"
55,093,WI,Pierce County,8.5,7.9,"80,354"
55,095,WI,Polk County,8.5,11.9,"68,732"
55,097,WI,Portage County,10.4,10.8,"66,471"
55,099,WI,Price County,11.7,20.9,"56,249"
55,101,WI,Racine County,12.4,18.2,"69,021"
55,103,WI,Richland County,13.7,20.2,"59,120"
55,105,WI,Rock County,10.1,14.4,"66,383"
55,107,WI,Rusk County,13.8,20.6,"51,585"
55,109,WI,St. Croix County,5.4,5.6,"94,629"
55,111,WI,Sauk County,9.7,14.1,"70,254"
55,113,WI,Sawyer County,14.4,22.7,"51,748"
55,115,WI,Shawano County,9.7,13.3,"62,669"
55,117,WI,Sheboygan County,8.7,10.7,"64,133"
55,119,WI,Taylor County,10.3,15.2,"59,473"
55,121,WI,Trempealeau County,9.6,11.7,"63,235"
55,123,WI,Vernon County,14.7,22.8,"60,041"
55,125,WI,Vilas County,11.5,19.5,"61,716"
55,127,WI,Walworth County,10.3,10.8,"70,688"
55,129,WI,Washburn County,11.8,18.6,"57,536"
55,131,WI,Washington County,5.2,5.8,"85,266"
55,133,WI,Waukesha County,5.0,4.9,"94,506"
55,135,WI,Waupaca County,10.0,13.8,"63,216"
55,137,WI,Waushara County,12.9,19.6,"57,188"
55,139,WI,Winnebago County,11.0,11.9,"64,640"
55,141,WI,Wood County,11.3,14.5,"55,946"
56,000,WY,Wyoming,10.6,12.1,"66,508"
56,001,WY,Albany County,17.7,12.7,"53,112"
56,003,WY,Big Horn County,12.6,16.0,"58,697"
56,005,WY,Campbell County,8.5,9.4,"88,491"
56,007,WY,Carbon County,12.3,13.6,"63,984"
56,009,WY,Converse County,9.7,12.1,"74,174"
56,011,WY,Crook County,7.5,9.2,"63,270"
56,013,WY,Fremont County,14.8,19.1,"56,316"
56,015,WY,Goshen County,13.0,14.8,"53,428"
56,017,WY,Hot Springs County,13.1,16.7,"54,680"
56,019,WY,Johnson County,10.0,12.7,"57,275"
56,021,WY,Laramie County,9.9,11.7,"63,134"
56,023,WY,Lincoln County,7.6,8.8,"75,872"
56,025,WY,Natrona County,10.7,13.0,"63,940"
56,027,WY,Niobrara County,15.6,18.6,"50,733"
56,029,WY,Park County,11.4,13.8,"63,286"
56,031,WY,Platte County,11.7,14.8,"59,634"
56,033,WY,Sheridan County,9.5,10.5,"63,745"
56,035,WY,Sublette County,7.1,8.2,"76,703"
56,037,WY,Sweetwater County,9.2,9.7,"74,677"
56,039,WY,Teton County,5.9,5.5,"102,709"
56,041,WY,Uinta County,9.4,11.2,"70,162"
56,043,WY,Washakie County,10.2,12.5,"62,176"
56,045,WY,Weston County,10.4,12.3,"62,509"
